  BasePosX	  BasePosY	  BasePosZ	  BaseOriX	  BaseOriY	  BaseOriZ	JointPos1X	JointPos1Y	JointPos1Z	JointPos2X	JointPos2Y	JointPos2Z	JointPos3X	JointPos3Y	JointPos3Z	JointPos4X	JointPos4Y	JointPos4Z	JointPos5X	JointPos5Y	JointPos5Z	JointPos6X	JointPos6Y	JointPos6Z	JointPos7X	JointPos7Y	JointPos7Z	JointPos8X	JointPos8Y	JointPos8Z	
 -0.000000	 -0.049831	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.060169	  0.000000	 -0.112849	  0.306701	  0.000000	 -0.099563	  0.487213	  0.000000	 -0.139582	  0.457237	  0.000000	  0.160000	  0.060169	  0.000000	  0.112849	  0.306701	  0.000000	  0.099563	  0.487213	  0.000000	  0.139582	  0.457237	  0.000000	
 -0.000000	 -0.050335	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.059665	  0.000000	 -0.128047	  0.308622	  0.000000	 -0.123286	  0.489560	  0.000000	 -0.161485	  0.457298	  0.000000	  0.160000	  0.059665	  0.000000	  0.128047	  0.308622	  0.000000	  0.123286	  0.489560	  0.000000	  0.161485	  0.457298	  0.000000	
 -0.000000	 -0.050365	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.059635	  0.000000	 -0.143577	  0.310097	  0.000000	 -0.147909	  0.491046	  0.000000	 -0.186884	  0.459726	  0.000000	  0.160000	  0.059635	  0.000000	  0.143577	  0.310097	  0.000000	  0.147909	  0.491046	  0.000000	  0.186884	  0.459726	  0.000000	
 -0.000000	 -0.050052	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.059948	  0.000000	 -0.159364	  0.310947	  0.000000	 -0.174010	  0.491354	  0.000000	 -0.215088	  0.462848	  0.000000	  0.160000	  0.059948	  0.000000	  0.159364	  0.310947	  0.000000	  0.174010	  0.491354	  0.000000	  0.215088	  0.462848	  0.000000	
 -0.000000	 -0.049454	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.060546	  0.000000	 -0.175339	  0.311077	  0.000000	 -0.201481	  0.490179	  0.000000	 -0.244047	  0.463946	  0.000000	  0.160000	  0.060546	  0.000000	  0.175339	  0.311077	  0.000000	  0.201481	  0.490179	  0.000000	  0.244047	  0.463946	  0.000000	
 -0.000000	 -0.048519	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.061481	  0.000000	 -0.191459	  0.310501	  0.000000	 -0.229371	  0.487486	  0.000000	 -0.271846	  0.461107	  0.000000	  0.160000	  0.061481	  0.000000	  0.191459	  0.310501	  0.000000	  0.229371	  0.487486	  0.000000	  0.271846	  0.461107	  0.000000	
 -0.000000	 -0.047177	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.062823	  0.000000	 -0.207687	  0.309251	  0.000000	 -0.256662	  0.483499	  0.000000	 -0.297199	  0.454230	  0.000000	  0.160000	  0.062823	  0.000000	  0.207687	  0.309251	  0.000000	  0.256662	  0.483499	  0.000000	  0.297199	  0.454230	  0.000000	
 -0.000000	 -0.045356	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.064644	  0.000000	 -0.223990	  0.307350	  0.000000	 -0.282560	  0.478612	  0.000000	 -0.319198	  0.444587	  0.000000	  0.160000	  0.064644	  0.000000	  0.223990	  0.307350	  0.000000	  0.282560	  0.478612	  0.000000	  0.319198	  0.444587	  0.000000	
 -0.000000	 -0.042947	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.067053	  0.000000	 -0.240347	  0.304846	  0.000000	 -0.306598	  0.473285	  0.000000	 -0.338094	  0.434452	  0.000000	  0.160000	  0.067053	  0.000000	  0.240347	  0.304846	  0.000000	  0.306598	  0.473285	  0.000000	  0.338094	  0.434452	  0.000000	
 -0.000000	 -0.039821	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.070179	  0.000000	 -0.256724	  0.301794	  0.000000	 -0.328876	  0.467791	  0.000000	 -0.356158	  0.425890	  0.000000	  0.160000	  0.070179	  0.000000	  0.256724	  0.301794	  0.000000	  0.328876	  0.467791	  0.000000	  0.356158	  0.425890	  0.000000	
 -0.000000	 -0.035938	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.074062	  0.000000	 -0.273018	  0.298177	  0.000000	 -0.350068	  0.461958	  0.000000	 -0.376418	  0.419465	  0.000000	  0.160000	  0.074062	  0.000000	  0.273018	  0.298177	  0.000000	  0.350068	  0.461958	  0.000000	  0.376418	  0.419465	  0.000000	
 -0.000000	 -0.031376	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.078624	  0.000000	 -0.289070	  0.293896	  0.000000	 -0.371036	  0.455273	  0.000000	 -0.400423	  0.414820	  0.000000	  0.160000	  0.078624	  0.000000	  0.289070	  0.293896	  0.000000	  0.371036	  0.455273	  0.000000	  0.400423	  0.414820	  0.000000	
 -0.000000	 -0.026251	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.083749	  0.000000	 -0.304724	  0.288824	  0.000000	 -0.392654	  0.447031	  0.000000	 -0.427781	  0.411449	  0.000000	  0.160000	  0.083749	  0.000000	  0.304724	  0.288824	  0.000000	  0.392654	  0.447031	  0.000000	  0.427781	  0.411449	  0.000000	
 -0.000000	 -0.020643	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.089357	  0.000000	 -0.319845	  0.282878	  0.000000	 -0.415437	  0.436576	  0.000000	 -0.456135	  0.407530	  0.000000	  0.160000	  0.089357	  0.000000	  0.319845	  0.282878	  0.000000	  0.415437	  0.436576	  0.000000	  0.456135	  0.407530	  0.000000	
 -0.000000	 -0.014546	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.095454	  0.000000	 -0.334291	  0.276074	  0.000000	 -0.438685	  0.423935	  0.000000	 -0.482863	  0.400518	  0.000000	  0.160000	  0.095454	  0.000000	  0.334291	  0.276074	  0.000000	  0.438685	  0.423935	  0.000000	  0.482863	  0.400518	  0.000000	
 -0.000000	 -0.007945	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.102055	  0.000000	 -0.347906	  0.268466	  0.000000	 -0.461190	  0.409631	  0.000000	 -0.507005	  0.389606	  0.000000	  0.160000	  0.102055	  0.000000	  0.347906	  0.268466	  0.000000	  0.461190	  0.409631	  0.000000	  0.507005	  0.389606	  0.000000	
 -0.000000	 -0.000864	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.109136	  0.000000	 -0.360538	  0.260085	  0.000000	 -0.481974	  0.394302	  0.000000	 -0.528358	  0.375634	  0.000000	  0.160000	  0.109136	  0.000000	  0.360538	  0.260085	  0.000000	  0.481974	  0.394302	  0.000000	  0.528358	  0.375634	  0.000000	
 -0.000000	  0.006677	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.116677	  0.000000	 -0.372036	  0.250997	  0.000000	 -0.500417	  0.378587	  0.000000	 -0.547217	  0.360988	  0.000000	  0.160000	  0.116677	  0.000000	  0.372036	  0.250997	  0.000000	  0.500417	  0.378587	  0.000000	  0.547217	  0.360988	  0.000000	
 -0.000000	  0.014700	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.124700	  0.000000	 -0.382237	  0.241368	  0.000000	 -0.516560	  0.362687	  0.000000	 -0.564537	  0.348605	  0.000000	  0.160000	  0.124700	  0.000000	  0.382237	  0.241368	  0.000000	  0.516560	  0.362687	  0.000000	  0.564537	  0.348605	  0.000000	
 -0.000000	  0.023251	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.133251	  0.000000	 -0.390975	  0.231492	  0.000000	 -0.531023	  0.346155	  0.000000	 -0.580680	  0.340308	  0.000000	  0.160000	  0.133251	  0.000000	  0.390975	  0.231492	  0.000000	  0.531023	  0.346155	  0.000000	  0.580680	  0.340308	  0.000000	
 -0.000000	  0.032419	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.142419	  0.000000	 -0.398072	  0.221936	  0.000000	 -0.544684	  0.328077	  0.000000	 -0.594050	  0.336014	  0.000000	  0.160000	  0.142419	  0.000000	  0.398072	  0.221936	  0.000000	  0.544684	  0.328077	  0.000000	  0.594050	  0.336014	  0.000000	
 -0.000000	  0.042275	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.152275	  0.000000	 -0.403429	  0.213458	  0.000000	 -0.557987	  0.307653	  0.000000	 -0.602539	  0.330351	  0.000000	  0.160000	  0.152275	  0.000000	  0.403429	  0.213458	  0.000000	  0.557987	  0.307653	  0.000000	  0.602539	  0.330351	  0.000000	
 -0.000000	  0.052633	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.162633	  0.000000	 -0.407223	  0.206014	  0.000000	 -0.569978	  0.285209	  0.000000	 -0.607574	  0.318171	  0.000000	  0.160000	  0.162633	  0.000000	  0.407223	  0.206014	  0.000000	  0.569978	  0.285209	  0.000000	  0.607574	  0.318171	  0.000000	
 -0.000000	  0.063286	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.173286	  0.000000	 -0.409656	  0.199225	  0.000000	 -0.579723	  0.261178	  0.000000	 -0.610819	  0.300332	  0.000000	  0.160000	  0.173286	  0.000000	  0.409656	  0.199225	  0.000000	  0.579723	  0.261178	  0.000000	  0.610819	  0.300332	  0.000000	
 -0.000000	  0.074112	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.184112	  0.000000	 -0.410846	  0.192914	  0.000000	 -0.586718	  0.235690	  0.000000	 -0.612289	  0.278657	  0.000000	  0.160000	  0.184112	  0.000000	  0.410846	  0.192914	  0.000000	  0.586718	  0.235690	  0.000000	  0.612289	  0.278657	  0.000000	
 -0.000000	  0.085025	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.195025	  0.000000	 -0.410872	  0.187022	  0.000000	 -0.590530	  0.209025	  0.000000	 -0.610917	  0.254680	  0.000000	  0.160000	  0.195025	  0.000000	  0.410872	  0.187022	  0.000000	  0.590530	  0.209025	  0.000000	  0.610917	  0.254680	  0.000000	
 -0.000000	  0.095941	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.205941	  0.000000	 -0.409809	  0.181515	  0.000000	 -0.590808	  0.181818	  0.000000	 -0.605603	  0.229579	  0.000000	  0.160000	  0.205941	  0.000000	  0.409809	  0.181515	  0.000000	  0.590808	  0.181818	  0.000000	  0.605603	  0.229579	  0.000000	
 -0.000000	  0.106775	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.216775	  0.000000	 -0.407716	  0.176305	  0.000000	 -0.587450	  0.154937	  0.000000	 -0.595859	  0.204225	  0.000000	  0.160000	  0.216775	  0.000000	  0.407716	  0.176305	  0.000000	  0.587450	  0.154937	  0.000000	  0.595859	  0.204225	  0.000000	
 -0.000000	  0.117453	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.227453	  0.000000	 -0.404633	  0.171275	  0.000000	 -0.580717	  0.129381	  0.000000	 -0.582070	  0.179363	  0.000000	  0.160000	  0.227453	  0.000000	  0.404633	  0.171275	  0.000000	  0.580717	  0.129381	  0.000000	  0.582070	  0.179363	  0.000000	
 -0.000000	  0.127921	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.237921	  0.000000	 -0.400574	  0.166330	  0.000000	 -0.571213	  0.105971	  0.000000	 -0.566179	  0.155717	  0.000000	  0.160000	  0.237921	  0.000000	  0.400574	  0.166330	  0.000000	  0.571213	  0.105971	  0.000000	  0.566179	  0.155717	  0.000000	
 -0.000000	  0.138126	  0.000000	 -0.000000	  0.000000	 -0.000000	 -0.160000	  0.248126	  0.000000	 -0.395544	  0.161407	  0.000000	 -0.559504	  0.084738	  0.000000	 -0.550980	  0.134006	  0.000000	  0.160000	  0.248126	  0.000000	  0.395544	  0.161407	  0.000000	  0.559504	  0.084738	  0.000000	  0.550980	  0.134006	  0.000000	
