0.49 -0.00073414 0.000106594 0 0 0 -1.16905 4.17736 4.71298e-07 0 -0 0 1.86737e-06 -58.6388 119.811 -60.0028 0.00999713
0.5 -0.000748904 0.000108713 0 0 0 -1.19258 4.17746 4.80556e-07 0 -0 0 1.89897e-06 -58.6114 119.807 -60.0028 0.00999713
0.51 -0.000763666 0.000110832 0 0 0 -1.21611 4.17756 4.89793e-07 0 -0 0 1.93012e-06 -58.584 119.803 -60.0028 0.00999713
0.52 -0.000778425 0.000112949 0 0 0 -1.23964 4.17766 4.99008e-07 0 -0 0 1.96083e-06 -58.5566 119.799 -60.0029 0.00999713
0.53 -0.000793181 0.000115064 0 0 0 -1.26317 4.17776 5.08202e-07 0 -0 0 1.99108e-06 -58.5292 119.795 -60.0029 0.00999713
0.54 -0.000807935 0.000117179 0 0 0 -1.28669 4.17786 5.17374e-07 0 -0 0 2.02088e-06 -58.5018 119.791 -60.0029 0.00999713
0.55 -0.000822686 0.000119291 0 0 0 -1.3102 4.17796 5.26525e-07 0 -0 0 2.05023e-06 -58.4744 119.788 -60.0029 0.00999713
0.56 -0.000837435 0.000121403 0 0 0 -1.33372 4.17806 5.35654e-07 0 -0 0 2.07913e-06 -58.447 119.784 -60.003 0.00999713
0.57 -0.000852181 0.000123513 0 0 0 -1.35723 4.17816 5.44762e-07 0 -0 0 2.10758e-06 -58.4196 119.78 -60.003 0.00999713
0.58 -0.000866924 0.000125622 0 0 0 -1.38073 4.17826 5.53848e-07 0 -0 0 2.13558e-06 -58.3922 119.776 -60.003 0.00999713
0.59 -0.000881665 0.00012773 0 0 0 -1.40424 4.17836 5.62913e-07 0 -0 0 2.16314e-06 -58.3648 119.772 -60.003 0.00999713
0.6 -0.000896402 0.000129836 0 0 0 -1.42774 4.17846 5.71956e-07 0 -0 0 2.19024e-06 -58.3374 119.768 -60.0031 0.00999714
0.61 -0.000911138 0.000131941 0 0 0 -1.45123 4.17856 5.80978e-07 0 -0 0 2.2169e-06 -58.3101 119.764 -60.0031 0.00999714
0.62 -0.000925871 0.000134044 0 0 0 -1.47473 4.17866 5.89979e-07 0 -0 0 2.24311e-06 -58.2827 119.76 -60.0031 0.00999714
0.63 -0.000940601 0.000136146 0 0 0 -1.49822 4.17876 5.98958e-07 0 -0 0 2.26887e-06 -58.2553 119.757 -60.0031 0.00999714
0.64 -0.000955328 0.000138247 0 0 0 -1.52171 4.17886 6.07915e-07 0 -0 0 2.29419e-06 -58.2279 119.753 -60.0031 0.00999714
0.65 -0.000970053 0.000140347 0 0 0 -1.54519 4.17896 6.16852e-07 0 -0 0 2.31906e-06 -58.2006 119.749 -60.0031 0.00999714
0.66 -0.000984775 0.000142445 0 0 0 -1.56867 4.17906 6.25767e-07 0 -0 0 2.34348e-06 -58.1732 119.745 -60.0032 0.00999714
0.67 -0.000999495 0.000144542 0 0 0 -1.59215 4.17916 6.3466e-07 0 -0 0 2.36746e-06 -58.1458 119.741 -60.0032 0.00999714
0.68 -0.00101421 0.000146637 0 0 0 -1.61562 4.17926 6.43533e-07 0 -0 0 2.39099e-06 -58.1185 119.737 -60.0032 0.00999714
0.69 -0.00102893 0.000148731 0 0 0 -1.63909 4.17936 6.52384e-07 0 -0 0 2.41407e-06 -58.0911 119.733 -60.0032 0.00999714
0.7 -0.00104364 0.000150824 0 0 0 -1.66256 4.17946 6.61213e-07 0 -0 0 2.43671e-06 -58.0638 119.73 -60.0032 0.00999714
0.71 -0.00105835 0.000152916 0 0 0 -1.68603 4.17956 6.70022e-07 0 -0 0 2.45891e-06 -58.0364 119.726 -60.0032 0.00999714
0.72 -0.00107305 0.000155006 0 0 0 -1.70949 4.17966 6.78809e-07 0 -0 0 2.48066e-06 -58.0091 119.722 -60.0032 0.00999714
0.73 -0.00108776 0.000157094 0 0 0 -1.73295 4.17976 6.87575e-07 0 -0 0 2.50197e-06 -57.9818 119.718 -60.0032 0.00999714
0.74 -0.00110246 0.000159182 0 0 0 -1.7564 4.17986 6.96319e-07 0 -0 0 2.52283e-06 -57.9544 119.714 -60.0032 0.00999715
0.75 -0.00111716 0.000161268 0 0 0 -1.77985 4.17996 7.05042e-07 0 -0 0 2.54325e-06 -57.9271 119.71 -60.0032 0.00999715
0.76 -0.00113185 0.000163353 0 0 0 -1.8033 4.18006 7.13745e-07 0 -0 0 2.56323e-06 -57.8997 119.706 -60.0032 0.00999715
0.77 -0.00114655 0.000165436 0 0 0 -1.82675 4.18016 7.22425e-07 0 -0 0 2.58277e-06 -57.8724 119.702 -60.0033 0.00999715
0.78 -0.00116124 0.000167518 0 0 0 -1.85019 4.18026 7.31085e-07 0 -0 0 2.60186e-06 -57.8451 119.699 -60.0033 0.00999715
0.79 -0.00117592 0.000169599 0 0 0 -1.87363 4.18036 7.39723e-07 0 -0 0 2.62051e-06 -57.8178 119.695 -60.0033 0.00999715
0.8 -0.00119061 0.000171678 0 0 0 -1.89706 4.18046 7.48341e-07 0 -0 0 2.63872e-06 -57.7905 119.691 -60.0033 0.00999715
0.81 -0.00120529 0.000173756 0 0 0 -1.92049 4.18056 7.56937e-07 0 -0 0 2.65649e-06 -57.7631 119.687 -60.0033 0.00999715
0.82 -0.00121997 0.000175833 0 0 0 -1.94392 4.18066 7.65512e-07 0 -0 0 2.67381e-06 -57.7358 119.683 -60.0033 0.00999715
0.83 -0.00123465 0.000177908 0 0 0 -1.96735 4.18076 7.74065e-07 0 -0 0 2.6907e-06 -57.7085 119.679 -60.0033 0.00999715
0.84 -0.00124932 0.000179982 0 0 0 -1.99077 4.18086 7.82598e-07 0 -0 0 2.70715e-06 -57.6812 119.675 -60.0032 0.00999715
0.85 -0.001264 0.000182055 0 0 0 -2.01419 4.18096 7.9111e-07 0 -0 0 2.72315e-06 -57.6539 119.671 -60.0032 0.00999715
0.86 -0.00127867 0.000184126 0 0 0 -2.03761 4.18106 7.996e-07 0 -0 0 2.73872e-06 -57.6266 119.667 -60.0032 0.00999715
0.87 -0.00129333 0.000186196 0 0 0 -2.06102 4.18116 8.08069e-07 0 -0 0 2.75385e-06 -57.5993 119.664 -60.0032 0.00999715
0.88 -0.001308 0.000188264 0 0 0 -2.08443 4.18126 8.16517e-07 0 -0 0 2.76853e-06 -57.572 119.66 -60.0032 0.00999715
0.89 -0.00132266 0.000190332 0 0 0 -2.10783 4.18136 8.24945e-07 0 -0 0 2.78278e-06 -57.5447 119.656 -60.0032 0.00999716
0.9 -0.00133732 0.000192398 0 0 0 -2.13124 4.18146 8.33351e-07 0 -0 0 2.7966e-06 -57.5175 119.652 -60.0032 0.00999716
0.91 -0.00135198 0.000194462 0 0 0 -2.15464 4.18156 8.41736e-07 0 -0 0 2.80997e-06 -57.4902 119.648 -60.0032 0.00999716
0.92 -0.00136663 0.000196525 0 0 0 -2.17803 4.18166 8.501e-07 0 -0 0 2.82291e-06 -57.4629 119.644 -60.0032 0.00999716
0.93 -0.00138128 0.000198587 0 0 0 -2.20143 4.18176 8.58443e-07 0 -0 0 2.8354e-06 -57.4356 119.64 -60.0032 0.00999716
0.94 -0.00139593 0.000200648 0 0 0 -2.22482 4.18186 8.66764e-07 0 -0 0 2.84747e-06 -57.4083 119.636 -60.0032 0.00999716
0.95 -0.00141058 0.000202707 0 0 0 -2.2482 4.18196 8.75065e-07 0 -0 0 2.85909e-06 -57.3811 119.632 -60.0031 0.00999716
0.96 -0.00142522 0.000204765 0 0 0 -2.27159 4.18206 8.83345e-07 0 -0 0 2.87028e-06 -57.3538 119.629 -60.0031 0.00999716
0.97 -0.00143986 0.000206821 0 0 0 -2.29497 4.18216 8.91604e-07 0 -0 0 2.88103e-06 -57.3265 119.625 -60.0031 0.00999716
0.98 -0.0014545 0.000208876 0 0 0 -2.31835 4.18226 8.99842e-07 0 -0 0 2.89135e-06 -57.2993 119.621 -60.0031 0.00999716
0.99 -0.00146913 0.00021093 0 0 0 -2.34172 4.18236 9.08059e-07 0 -0 0 2.90123e-06 -57.272 119.617 -60.0031 0.00999716
1 -0.00148377 0.000212982 0 0 0 -2.36509 4.18246 9.16256e-07 0 -0 0 2.91068e-06 -57.2448 119.613 -60.0031 0.00999716
1.01 -0.0014984 0.000215033 0 0 0 -2.38846 4.18256 9.24431e-07 0 -0 0 2.91969e-06 -57.2175 119.609 -60.003 0.00999716
1.02 -0.00151303 0.000217083 0 0 0 -2.41182 4.18266 9.32585e-07 0 -0 0 2.92827e-06 -57.1903 119.605 -60.003 0.00999716
1.03 -0.00152765 0.000219132 0 0 0 -2.43518 4.18276 9.40718e-07 0 -0 0 2.93641e-06 -57.163 119.601 -60.003 0.00999717
1.04 -0.00154227 0.000221179 0 0 0 -2.45854 4.18286 9.48831e-07 0 -0 0 2.94412e-06 -57.1358 119.597 -60.003 0.00999717
1.05 -0.00155689 0.000223224 0 0 0 -2.4819 4.18296 9.56922e-07 0 -0 0 2.9514e-06 -57.1086 119.593 -60.0029 0.00999717
1.06 -0.00157151 0.000225269 0 0 0 -2.50525 4.18306 9.64993e-07 0 -0 0 2.95824e-06 -57.0813 119.589 -60.0029 0.00999717
1.07 -0.00158612 0.000227312 0 0 0 -2.5286 4.18316 9.73043e-07 0 -0 0 2.96465e-06 -57.0541 119.586 -60.0029 0.00999717
1.08 -0.00160074 0.000229353 0 0 0 -2.55194 4.18326 9.81072e-07 0 -0 0 2.97063e-06 -57.0269 119.582 -60.0029 0.00999717
1.09 -0.00161535 0.000231394 0 0 0 -2.57529 4.18336 9.8908e-07 0 -0 0 2.97618e-06 -56.9996 119.578 -60.0028 0.00999717
1.1 -0.00162995 0.000233432 0 0 0 -2.59862 4.18346 9.97068e-07 0 -0 0 2.98129e-06 -56.9724 119.574 -60.0028 0.00999717
1.11 -0.00164456 0.00023547 0 0 0 -2.62196 4.18356 1.00503e-06 0 -0 0 2.98598e-06 -56.9452 119.57 -60.0028 0.00999717
1.12 -0.00165916 0.000237506 0 0 0 -2.64529 4.18366 1.01298e-06 0 -0 0 2.99023e-06 -56.918 119.566 -60.0028 0.00999717
1.13 -0.00167376 0.000239541 0 0 0 -2.66862 4.18376 1.02091e-06 0 -0 0 2.99405e-06 -56.8908 119.562 -60.0027 0.00999717
1.14 -0.00168835 0.000241575 0 0 0 -2.69195 4.18386 1.02881e-06 0 -0 0 2.99744e-06 -56.8636 119.558 -60.0027 0.00999717
1.15 -0.00170295 0.000243607 0 0 0 -2.71527 4.18396 1.03669e-06 0 -0 0 3.0004e-06 -56.8364 119.554 -60.0027 0.00999717
1.16 -0.00171754 0.000245638 0 0 0 -2.73859 4.18406 1.04456e-06 0 -0 0 3.00293e-06 -56.8092 119.55 -60.0026 0.00999717
1.17 -0.00173213 0.000247667 0 0 0 -2.76191 4.18416 1.0524e-06 0 -0 0 3.00504e-06 -56.782 119.546 -60.0026 0.00999718
1.18 -0.00174671 0.000249695 0 0 0 -2.78522 4.18426 1.06022e-06 0 -0 0 3.00671e-06 -56.7548 119.543 -60.0025 0.00999718
1.19 -0.0017613 0.000251722 0 0 0 -2.80853 4.18436 1.06802e-06 0 -0 0 3.00795e-06 -56.7276 119.539 -60.0025 0.00999718
1.2 -0.00177588 0.000253748 0 0 0 -2.83184 4.18446 1.0758e-06 0 -0 0 3.00877e-06 -56.7004 119.535 -60.0025 0.00999718
1.21 -0.00179046 0.000255772 0 0 0 -2.85514 4.18456 1.08356e-06 0 -0 0 3.00915e-06 -56.6732 119.531 -60.0024 0.00999718
1.22 -0.00180503 0.000257794 0 0 0 -2.87844 4.18466 1.0913e-06 0 -0 0 3.00911e-06 -56.646 119.527 -60.0024 0.00999718
1.23 -0.0018196 0.000259816 0 0 0 -2.90174 4.18476 1.09901e-06 0 -0 0 3.00864e-06 -56.6188 119.523 -60.0023 0.00999718
1.24 -0.00183417 0.000261836 0 0 0 -2.92504 4.18486 1.10671e-06 0 -0 0 3.00775e-06 -56.5916 119.519 -60.0023 0.00999718
1.25 -0.00184874 0.000263855 0 0 0 -2.94833 4.18496 1.11439e-06 0 -0 0 3.00642e-06 -56.5645 119.515 -60.0023 0.00999718
1.26 -0.00186331 0.000265872 0 0 0 -2.97162 4.18506 1.12204e-06 0 -0 0 3.00468e-06 -56.5373 119.511 -60.0022 0.00999718
1.27 -0.00187787 0.000267888 0 0 0 -2.9949 4.18516 1.12968e-06 0 -0 0 3.0025e-06 -56.5101 119.507 -60.0022 0.00999718
1.28 -0.00189243 0.000269903 0 0 0 -3.01818 4.18526 1.13729e-06 0 -0 0 2.9999e-06 -56.483 119.503 -60.0021 0.00999718
1.29 -0.00190699 0.000271916 0 0 0 -3.04146 4.18536 1.14489e-06 0 -0 0 2.99687e-06 -56.4558 119.499 -60.0021 0.00999718
1.3 -0.00192154 0.000273928 0 0 0 -3.06474 4.18546 1.15246e-06 0 -0 0 2.99342e-06 -56.4287 119.495 -60.002 0.00999718
1.31 -0.00193609 0.000275938 0 0 0 -3.08801 4.18556 1.16001e-06 0 -0 0 2.98954e-06 -56.4015 119.491 -60.002 0.00999719
1.32 -0.00195064 0.000277948 0 0 0 -3.11128 4.18566 1.16755e-06 0 -0 0 2.98524e-06 -56.3743 119.488 -60.0019 0.00999719
1.33 -0.00196519 0.000279955 0 0 0 -3.13455 4.18576 1.17506e-06 0 -0 0 2.98051e-06 -56.3472 119.484 -60.0019 0.00999719
1.34 -0.00197973 0.000281962 0 0 0 -3.15781 4.18586 1.18255e-06 0 -0 0 2.97536e-06 -56.32 119.48 -60.0018 0.00999719
1.35 -0.00199428 0.000283967 0 0 0 -3.18107 4.18596 1.19002e-06 0 -0 0 2.96979e-06 -56.2929 119.476 -60.0018 0.00999719
1.36 -0.00200882 0.000285971 0 0 0 -3.20433 4.18606 1.19747e-06 0 -0 0 2.96379e-06 -56.2658 119.472 -60.0017 0.00999719
1.37 -0.00202335 0.000287973 0 0 0 -3.22758 4.18616 1.2049e-06 0 -0 0 2.95737e-06 -56.2386 119.468 -60.0016 0.00999719
1.38 -0.00203789 0.000289975 0 0 0 -3.25083 4.18626 1.21231e-06 0 -0 0 2.95052e-06 -56.2115 119.464 -60.0016 0.00999719
1.39 -0.00205242 0.000291974 0 0 0 -3.27408 4.18636 1.2197e-06 0 -0 0 2.94326e-06 -56.1844 119.46 -60.0015 0.00999719
1.4 -0.00206695 0.000293973 0 0 0 -3.29732 4.18646 1.22707e-06 0 -0 0 2.93557e-06 -56.1572 119.456 -60.0015 0.00999719
1.41 -0.00208147 0.00029597 0 0 0 -3.32057 4.18656 1.23442e-06 0 -0 0 2.92746e-06 -56.1301 119.452 -60.0014 0.00999719
1.42 -0.002096 0.000297966 0 0 0 -3.3438 4.18666 1.24174e-06 0 -0 0 2.91892e-06 -56.103 119.448 -60.0014 0.00999719
1.43 -0.00211052 0.00029996 0 0 0 -3.36704 4.18676 1.24905e-06 0 -0 0 2.90997e-06 -56.0759 119.444 -60.0013 0.00999719
1.44 -0.00212503 0.000301953 0 0 0 -3.39027 4.18686 1.25634e-06 0 -0 0 2.9006e-06 -56.0488 119.44 -60.0012 0.00999719
1.45 -0.00213955 0.000303945 0 0 0 -3.4135 4.18696 1.2636e-06 0 -0 0 2.8908e-06 -56.0217 119.436 -60.0012 0.00999719
1.46 -0.00215406 0.000305935 0 0 0 -3.43673 4.18706 1.27085e-06 0 -0 0 2.88059e-06 -55.9945 119.432 -60.0011 0.0099972
1.47 -0.00216857 0.000307924 0 0 0 -3.45995 4.18716 1.27807e-06 0 -0 0 2.86995e-06 -55.9674 119.428 -60.001 0.0099972
1.48 -0.00218308 0.000309911 0 0 0 -3.48317 4.18726 1.28528e-06 0 -0 0 2.85889e-06 -55.9403 119.424 -60.001 0.0099972
1.49 -0.00219759 0.000311898 0 0 0 -3.50638 4.18736 1.29246e-06 0 -0 0 2.84742e-06 -55.9132 119.421 -60.0009 0.0099972
1.5 -0.00221209 0.000313882 0 0 0 -3.5296 4.18746 1.29963e-06 0 -0 0 2.83553e-06 -55.8861 119.417 -60.0008 0.0099972
1.51 -0.00222659 0.000315866 0 0 0 -3.55281 4.18756 1.30677e-06 0 -0 0 2.82321e-06 -55.8591 119.413 -60.0008 0.0099972
1.52 -0.00224109 0.000317848 0 0 0 -3.57601 4.18766 1.3139e-06 0 -0 0 2.81048e-06 -55.832 119.409 -60.0007 0.0099972
1.53 -0.00225558 0.000319829 0 0 0 -3.59922 4.18776 1.321e-06 0 -0 0 2.79733e-06 -55.8049 119.405 -60.0006 0.0099972
1.54 -0.00227008 0.000321808 0 0 0 -3.62242 4.18786 1.32808e-06 0 -0 0 2.78377e-06 -55.7778 119.401 -60.0005 0.0099972
1.55 -0.00228456 0.000323787 0 0 0 -3.64562 4.18796 1.33514e-06 0 -0 0 2.76978e-06 -55.7507 119.397 -60.0005 0.0099972
1.56 -0.00229905 0.000325763 0 0 0 -3.66881 4.18806 1.34219e-06 0 -0 0 2.75538e-06 -55.7236 119.393 -60.0004 0.0099972
1.57 -0.00231354 0.000327739 0 0 0 -3.692 4.18816 1.34921e-06 0 -0 0 2.74056e-06 -55.6966 119.389 -60.0003 0.0099972
1.58 -0.00232802 0.000329713 0 0 0 -3.71519 4.18826 1.35621e-06 0 -0 0 2.72533e-06 -55.6695 119.385 -60.0002 0.0099972
1.59 -0.0023425 0.000331686 0 0 0 -3.73838 4.18836 1.36319e-06 0 -0 0 2.70968e-06 -55.6424 119.381 -60.0002 0.0099972
1.6 -0.00235697 0.000333657 0 0 0 -3.76156 4.18846 1.37015e-06 0 -0 0 2.69361e-06 -55.6154 119.377 -60.0001 0.00999721
1.61 -0.00237145 0.000335627 0 0 0 -3.78474 4.18856 1.3771e-06 0 -0 0 2.67713e-06 -55.5883 119.373 -60 0.00999721
1.62 -0.00238592 0.000337595 0 0 0 -3.80791 4.18866 1.38402e-06 0 -0 0 2.66023e-06 -55.5612 119.369 -59.9999 0.00999721
1.63 -0.00240039 0.000339563 0 0 0 -3.83109 4.18876 1.39092e-06 0 -0 0 2.64291e-06 -55.5342 119.365 -59.9998 0.00999721
1.64 -0.00241486 0.000341529 0 0 0 -3.85426 4.18886 1.3978e-06 0 -0 0 2.62519e-06 -55.5071 119.361 -59.9998 0.00999721
1.65 -0.00242932 0.000343493 0 0 0 -3.87742 4.18896 1.40466e-06 0 -0 0 2.60704e-06 -55.4801 119.357 -59.9997 0.00999721
1.66 -0.00244378 0.000345456 0 0 0 -3.90059 4.18906 1.4115e-06 0 -0 0 2.58849e-06 -55.453 119.353 -59.9996 0.00999721
1.67 -0.00245824 0.000347418 0 0 0 -3.92375 4.18916 1.41832e-06 0 -0 0 2.56951e-06 -55.426 119.349 -59.9995 0.00999721
1.68 -0.0024727 0.000349379 0 0 0 -3.9469 4.18926 1.42512e-06 0 -0 0 2.55013e-06 -55.399 119.345 -59.9994 0.00999721
1.69 -0.00248715 0.000351338 0 0 0 -3.97006 4.18936 1.4319e-06 0 -0 0 2.53033e-06 -55.3719 119.341 -59.9993 0.00999721
1.7 -0.0025016 0.000353296 0 0 0 -3.99321 4.18946 1.43866e-06 0 -0 0 2.51012e-06 -55.3449 119.337 -59.9992 0.00999721
1.71 -0.00251605 0.000355252 0 0 0 -4.01636 4.18956 1.4454e-06 0 -0 0 2.4895e-06 -55.3179 119.333 -59.9991 0.00999721
1.72 -0.00253049 0.000357207 0 0 0 -4.0395 4.18966 1.45212e-06 0 -0 0 2.46846e-06 -55.2908 119.329 -59.9991 0.00999721
1.73 -0.00254494 0.000359161 0 0 0 -4.06265 4.18976 1.45882e-06 0 -0 0 2.44701e-06 -55.2638 119.325 -59.999 0.00999721
1.74 -0.00255938 0.000361113 0 0 0 -4.08579 4.18986 1.4655e-06 0 -0 0 2.42515e-06 -55.2368 119.321 -59.9989 0.00999722
1.75 -0.00257382 0.000363064 0 0 0 -4.10892 4.18996 1.47216e-06 0 -0 0 2.40288e-06 -55.2098 119.317 -59.9988 0.00999722
